path,label,dataset,speaker,split,utt_id,level,lang
C:\Users\Rafa\Downloads\proyecto-ia-20260212T103152Z-3-001\proyecto-ia\multimodal-emocion\data\audio\raw\mesd_es\Sadness_M_A_hola.wav,sadness,mesd_es,mesd_M_A,all,Sadness_M_A_hola,,
C:\Users\Rafa\Downloads\proyecto-ia-20260212T103152Z-3-001\proyecto-ia\multimodal-emocion\data\audio\raw\mesd_es\Sadness_M_A_hoy.wav,sadness,mesd_es,mesd_M_A,all,Sadness_M_A_hoy,,
C:\Users\Rafa\Downloads\proyecto-ia-20260212T103152Z-3-001\proyecto-ia\multimodal-emocion\data\audio\raw\mesd_es\Sadness_M_A_izquierda.wav,sadness,mesd_es,mesd_M_A,all,Sadness_M_A_izquierda,,
C:\Users\Rafa\Downloads\proyecto-ia-20260212T103152Z-3-001\proyecto-ia\multimodal-emocion\data\audio\raw\mesd_es\Sadness_M_A_lento.wav,sadness,mesd_es,mesd_M_A,all,Sadness_M_A_lento,,
C:\Users\Rafa\Downloads\proyecto-ia-20260212T103152Z-3-001\proyecto-ia\multimodal-emocion\data\audio\raw\mesd_es\Sadness_M_A_no.wav,sadness,mesd_es,mesd_M_A,all,Sadness_M_A_no,,
C:\Users\Rafa\Downloads\proyecto-ia-20260212T103152Z-3-001\proyecto-ia\multimodal-emocion\data\audio\raw\mesd_es\Sadness_M_A_nunca.wav,sadness,mesd_es,mesd_M_A,all,Sadness_M_A_nunca,,
C:\Users\Rafa\Downloads\proyecto-ia-20260212T103152Z-3-001\proyecto-ia\multimodal-emocion\data\audio\raw\mesd_es\Sadness_M_A_por_favor.wav,sadness,mesd_es,mesd_M_A,all,Sadness_M_A_por_favor,,
C:\Users\Rafa\Downloads\proyecto-ia-20260212T103152Z-3-001\proyecto-ia\multimodal-emocion\data\audio\raw\mesd_es\Sadness_M_A_pronto.wav,sadness,mesd_es,mesd_M_A,all,Sadness_M_A_pronto,,
C:\Users\Rafa\Downloads\proyecto-ia-20260212T103152Z-3-001\proyecto-ia\multimodal-emocion\data\audio\raw\mesd_es\Sadness_M_A_rapido.wav,sadness,mesd_es,mesd_M_A,all,Sadness_M_A_rapido,,
C:\Users\Rafa\Downloads\proyecto-ia-20260212T103152Z-3-001\proyecto-ia\multimodal-emocion\data\audio\raw\mesd_es\Sadness_M_A_si.wav,sadness,mesd_es,mesd_M_A,all,Sadness_M_A_si,,
C:\Users\Rafa\Downloads\proyecto-ia-20260212T103152Z-3-001\proyecto-ia\multimodal-emocion\data\audio\raw\mesd_es\Sadness_M_A_tarde.wav,sadness,mesd_es,mesd_M_A,all,Sadness_M_A_tarde,,
C:\Users\Rafa\Downloads\proyecto-ia-20260212T103152Z-3-001\proyecto-ia\multimodal-emocion\data\audio\raw\mesd_es\Sadness_M_B_abandono.wav,sadness,mesd_es,mesd_M_B,all,Sadness_M_B_abandono,,
C:\Users\Rafa\Downloads\proyecto-ia-20260212T103152Z-3-001\proyecto-ia\multimodal-emocion\data\audio\raw\mesd_es\Sadness_M_B_amenazado.wav,sadness,mesd_es,mesd_M_B,all,Sadness_M_B_amenazado,,
C:\Users\Rafa\Downloads\proyecto-ia-20260212T103152Z-3-001\proyecto-ia\multimodal-emocion\data\audio\raw\mesd_es\Sadness_M_B_ansiedad.wav,sadness,mesd_es,mesd_M_B,all,Sadness_M_B_ansiedad,,
C:\Users\Rafa\Downloads\proyecto-ia-20260212T103152Z-3-001\proyecto-ia\multimodal-emocion\data\audio\raw\mesd_es\Sadness_M_B_antiguo.wav,sadness,mesd_es,mesd_M_B,all,Sadness_M_B_antiguo,,
C:\Users\Rafa\Downloads\proyecto-ia-20260212T103152Z-3-001\proyecto-ia\multimodal-emocion\data\audio\raw\mesd_es\Sadness_M_B_ataque.wav,sadness,mesd_es,mesd_M_B,all,Sadness_M_B_ataque,,
C:\Users\Rafa\Downloads\proyecto-ia-20260212T103152Z-3-001\proyecto-ia\multimodal-emocion\data\audio\raw\mesd_es\Sadness_M_B_celda.wav,sadness,mesd_es,mesd_M_B,all,Sadness_M_B_celda,,
C:\Users\Rafa\Downloads\proyecto-ia-20260212T103152Z-3-001\proyecto-ia\multimodal-emocion\data\audio\raw\mesd_es\Sadness_M_B_conflicto.wav,sadness,mesd_es,mesd_M_B,all,Sadness_M_B_conflicto,,
C:\Users\Rafa\Downloads\proyecto-ia-20260212T103152Z-3-001\proyecto-ia\multimodal-emocion\data\audio\raw\mesd_es\Sadness_M_B_danza.wav,sadness,mesd_es,mesd_M_B,all,Sadness_M_B_danza,,
C:\Users\Rafa\Downloads\proyecto-ia-20260212T103152Z-3-001\proyecto-ia\multimodal-emocion\data\audio\raw\mesd_es\Sadness_M_B_delincuencia.wav,sadness,mesd_es,mesd_M_B,all,Sadness_M_B_delincuencia,,
C:\Users\Rafa\Downloads\proyecto-ia-20260212T103152Z-3-001\proyecto-ia\multimodal-emocion\data\audio\raw\mesd_es\Sadness_M_B_dificultad.wav,sadness,mesd_es,mesd_M_B,all,Sadness_M_B_dificultad,,
C:\Users\Rafa\Downloads\proyecto-ia-20260212T103152Z-3-001\proyecto-ia\multimodal-emocion\data\audio\raw\mesd_es\Sadness_M_B_encadenado.wav,sadness,mesd_es,mesd_M_B,all,Sadness_M_B_encadenado,,
C:\Users\Rafa\Downloads\proyecto-ia-20260212T103152Z-3-001\proyecto-ia\multimodal-emocion\data\audio\raw\mesd_es\Sadness_M_B_enojo.wav,sadness,mesd_es,mesd_M_B,all,Sadness_M_B_enojo,,
C:\Users\Rafa\Downloads\proyecto-ia-20260212T103152Z-3-001\proyecto-ia\multimodal-emocion\data\audio\raw\mesd_es\Sadness_M_B_estafa.wav,sadness,mesd_es,mesd_M_B,all,Sadness_M_B_estafa,,
C:\Users\Rafa\Downloads\proyecto-ia-20260212T103152Z-3-001\proyecto-ia\multimodal-emocion\data\audio\raw\mesd_es\Sadness_M_B_funeraria.wav,sadness,mesd_es,mesd_M_B,all,Sadness_M_B_funeraria,,
C:\Users\Rafa\Downloads\proyecto-ia-20260212T103152Z-3-001\proyecto-ia\multimodal-emocion\data\audio\raw\mesd_es\Sadness_M_B_furia.wav,sadness,mesd_es,mesd_M_B,all,Sadness_M_B_furia,,
C:\Users\Rafa\Downloads\proyecto-ia-20260212T103152Z-3-001\proyecto-ia\multimodal-emocion\data\audio\raw\mesd_es\Sadness_M_B_hambre.wav,sadness,mesd_es,mesd_M_B,all,Sadness_M_B_hambre,,
C:\Users\Rafa\Downloads\proyecto-ia-20260212T103152Z-3-001\proyecto-ia\multimodal-emocion\data\audio\raw\mesd_es\Sadness_M_B_huracan.wav,sadness,mesd_es,mesd_M_B,all,Sadness_M_B_huracan,,
C:\Users\Rafa\Downloads\proyecto-ia-20260212T103152Z-3-001\proyecto-ia\multimodal-emocion\data\audio\raw\mesd_es\Sadness_M_B_infarto.wav,sadness,mesd_es,mesd_M_B,all,Sadness_M_B_infarto,,
C:\Users\Rafa\Downloads\proyecto-ia-20260212T103152Z-3-001\proyecto-ia\multimodal-emocion\data\audio\raw\mesd_es\Sadness_M_B_injusticia.wav,sadness,mesd_es,mesd_M_B,all,Sadness_M_B_injusticia,,
C:\Users\Rafa\Downloads\proyecto-ia-20260212T103152Z-3-001\proyecto-ia\multimodal-emocion\data\audio\raw\mesd_es\Sadness_M_B_ira.wav,sadness,mesd_es,mesd_M_B,all,Sadness_M_B_ira,,
C:\Users\Rafa\Downloads\proyecto-ia-20260212T103152Z-3-001\proyecto-ia\multimodal-emocion\data\audio\raw\mesd_es\Sadness_M_B_llanto.wav,sadness,mesd_es,mesd_M_B,all,Sadness_M_B_llanto,,
C:\Users\Rafa\Downloads\proyecto-ia-20260212T103152Z-3-001\proyecto-ia\multimodal-emocion\data\audio\raw\mesd_es\Sadness_M_B_locura.wav,sadness,mesd_es,mesd_M_B,all,Sadness_M_B_locura,,
C:\Users\Rafa\Downloads\proyecto-ia-20260212T103152Z-3-001\proyecto-ia\multimodal-emocion\data\audio\raw\mesd_es\Sadness_M_B_metralleta.wav,sadness,mesd_es,mesd_M_B,all,Sadness_M_B_metralleta,,
C:\Users\Rafa\Downloads\proyecto-ia-20260212T103152Z-3-001\proyecto-ia\multimodal-emocion\data\audio\raw\mesd_es\Sadness_M_B_tristeza.wav,sadness,mesd_es,mesd_M_B,all,Sadness_M_B_tristeza,,
C:\Users\Rafa\Downloads\proyecto-ia-20260212T103152Z-3-001\proyecto-ia\multimodal-emocion\data\audio\raw\mesd_es_emb\Level1\Anger_F_B_L1_abuso.wav,anger,mesd_es_emb,mesdemb_F_B_L1,all,Anger_F_B_L1_abuso,L1,
C:\Users\Rafa\Downloads\proyecto-ia-20260212T103152Z-3-001\proyecto-ia\multimodal-emocion\data\audio\raw\mesd_es_emb\Level1\Anger_F_B_L1_amenazado.wav,anger,mesd_es_emb,mesdemb_F_B_L1,all,Anger_F_B_L1_amenazado,L1,
C:\Users\Rafa\Downloads\proyecto-ia-20260212T103152Z-3-001\proyecto-ia\multimodal-emocion\data\audio\raw\mesd_es_emb\Level1\Anger_F_B_L1_amenazador.wav,anger,mesd_es_emb,mesdemb_F_B_L1,all,Anger_F_B_L1_amenazador,L1,
C:\Users\Rafa\Downloads\proyecto-ia-20260212T103152Z-3-001\proyecto-ia\multimodal-emocion\data\audio\raw\mesd_es_emb\Level1\Anger_F_B_L1_ataque.wav,anger,mesd_es_emb,mesdemb_F_B_L1,all,Anger_F_B_L1_ataque,L1,
C:\Users\Rafa\Downloads\proyecto-ia-20260212T103152Z-3-001\proyecto-ia\multimodal-emocion\data\audio\raw\mesd_es_emb\Level1\Anger_F_B_L1_atasco.wav,anger,mesd_es_emb,mesdemb_F_B_L1,all,Anger_F_B_L1_atasco,L1,
C:\Users\Rafa\Downloads\proyecto-ia-20260212T103152Z-3-001\proyecto-ia\multimodal-emocion\data\audio\raw\mesd_es_emb\Level1\Anger_F_B_L1_ceguera.wav,anger,mesd_es_emb,mesdemb_F_B_L1,all,Anger_F_B_L1_ceguera,L1,
C:\Users\Rafa\Downloads\proyecto-ia-20260212T103152Z-3-001\proyecto-ia\multimodal-emocion\data\audio\raw\mesd_es_emb\Level1\Anger_F_B_L1_conflicto.wav,anger,mesd_es_emb,mesdemb_F_B_L1,all,Anger_F_B_L1_conflicto,L1,
C:\Users\Rafa\Downloads\proyecto-ia-20260212T103152Z-3-001\proyecto-ia\multimodal-emocion\data\audio\raw\mesd_es_emb\Level1\Anger_F_B_L1_delicuencia.wav,anger,mesd_es_emb,mesdemb_F_B_L1,all,Anger_F_B_L1_delicuencia,L1,
C:\Users\Rafa\Downloads\proyecto-ia-20260212T103152Z-3-001\proyecto-ia\multimodal-emocion\data\audio\raw\mesd_es_emb\Level1\Anger_F_B_L1_enganado.wav,anger,mesd_es_emb,mesdemb_F_B_L1,all,Anger_F_B_L1_enganado,L1,
C:\Users\Rafa\Downloads\proyecto-ia-20260212T103152Z-3-001\proyecto-ia\multimodal-emocion\data\audio\raw\mesd_es_emb\Level1\Anger_F_B_L1_estricto.wav,anger,mesd_es_emb,mesdemb_F_B_L1,all,Anger_F_B_L1_estricto,L1,
C:\Users\Rafa\Downloads\proyecto-ia-20260212T103152Z-3-001\proyecto-ia\multimodal-emocion\data\audio\raw\mesd_es_emb\Level1\Anger_F_B_L1_explosion.wav,anger,mesd_es_emb,mesdemb_F_B_L1,all,Anger_F_B_L1_explosion,L1,
C:\Users\Rafa\Downloads\proyecto-ia-20260212T103152Z-3-001\proyecto-ia\multimodal-emocion\data\audio\raw\mesd_es_emb\Level1\Anger_F_B_L1_explosivo.wav,anger,mesd_es_emb,mesdemb_F_B_L1,all,Anger_F_B_L1_explosivo,L1,
C:\Users\Rafa\Downloads\proyecto-ia-20260212T103152Z-3-001\proyecto-ia\multimodal-emocion\data\audio\raw\mesd_es_emb\Level1\Anger_F_B_L1_furia.wav,anger,mesd_es_emb,mesdemb_F_B_L1,all,Anger_F_B_L1_furia,L1,
C:\Users\Rafa\Downloads\proyecto-ia-20260212T103152Z-3-001\proyecto-ia\multimodal-emocion\data\audio\raw\mesd_es_emb\Level1\Anger_F_B_L1_huracan.wav,anger,mesd_es_emb,mesdemb_F_B_L1,all,Anger_F_B_L1_huracan,L1,
C:\Users\Rafa\Downloads\proyecto-ia-20260212T103152Z-3-001\proyecto-ia\multimodal-emocion\data\audio\raw\mesd_es_emb\Level1\Anger_F_B_L1_injusticia.wav,anger,mesd_es_emb,mesdemb_F_B_L1,all,Anger_F_B_L1_injusticia,L1,
C:\Users\Rafa\Downloads\proyecto-ia-20260212T103152Z-3-001\proyecto-ia\multimodal-emocion\data\audio\raw\mesd_es_emb\Level1\Anger_F_B_L1_insultado.wav,anger,mesd_es_emb,mesdemb_F_B_L1,all,Anger_F_B_L1_insultado,L1,
C:\Users\Rafa\Downloads\proyecto-ia-20260212T103152Z-3-001\proyecto-ia\multimodal-emocion\data\audio\raw\mesd_es_emb\Level1\Anger_F_B_L1_ira.wav,anger,mesd_es_emb,mesdemb_F_B_L1,all,Anger_F_B_L1_ira,L1,
C:\Users\Rafa\Downloads\proyecto-ia-20260212T103152Z-3-001\proyecto-ia\multimodal-emocion\data\audio\raw\mesd_es_emb\Level1\Anger_F_B_L1_irrespetuoso.wav,anger,mesd_es_emb,mesdemb_F_B_L1,all,Anger_F_B_L1_irrespetuoso,L1,
C:\Users\Rafa\Downloads\proyecto-ia-20260212T103152Z-3-001\proyecto-ia\multimodal-emocion\data\audio\raw\mesd_es_emb\Level1\Anger_F_B_L1_monstruoso.wav,anger,mesd_es_emb,mesdemb_F_B_L1,all,Anger_F_B_L1_monstruoso,L1,
C:\Users\Rafa\Downloads\proyecto-ia-20260212T103152Z-3-001\proyecto-ia\multimodal-emocion\data\audio\raw\mesd_es_emb\Level1\Anger_F_B_L1_odioso.wav,anger,mesd_es_emb,mesdemb_F_B_L1,all,Anger_F_B_L1_odioso,L1,
C:\Users\Rafa\Downloads\proyecto-ia-20260212T103152Z-3-001\proyecto-ia\multimodal-emocion\data\audio\raw\mesd_es_emb\Level1\Anger_F_B_L1_ofensa.wav,anger,mesd_es_emb,mesdemb_F_B_L1,all,Anger_F_B_L1_ofensa,L1,
C:\Users\Rafa\Downloads\proyecto-ia-20260212T103152Z-3-001\proyecto-ia\multimodal-emocion\data\audio\raw\mesd_es_emb\Level1\Anger_F_B_L1_pesadilla.wav,anger,mesd_es_emb,mesdemb_F_B_L1,all,Anger_F_B_L1_pesadilla,L1,
C:\Users\Rafa\Downloads\proyecto-ia-20260212T103152Z-3-001\proyecto-ia\multimodal-emocion\data\audio\raw\mesd_es_emb\Level1\Anger_F_B_L1_relajacion.wav,anger,mesd_es_emb,mesdemb_F_B_L1,all,Anger_F_B_L1_relajacion,L1,
C:\Users\Rafa\Downloads\proyecto-ia-20260212T103152Z-3-001\proyecto-ia\multimodal-emocion\data\audio\raw\mesd_es_emb\Level1\Anger_F_B_L1_torturado.wav,anger,mesd_es_emb,mesdemb_F_B_L1,all,Anger_F_B_L1_torturado,L1,
C:\Users\Rafa\Downloads\proyecto-ia-20260212T103152Z-3-001\proyecto-ia\multimodal-emocion\data\audio\raw\mesd_es_emb\Level1\Disgust_F_B_L1_abandono.wav,disgust,mesd_es_emb,mesdemb_F_B_L1,all,Disgust_F_B_L1_abandono,L1,
C:\Users\Rafa\Downloads\proyecto-ia-20260212T103152Z-3-001\proyecto-ia\multimodal-emocion\data\audio\raw\mesd_es_emb\Level1\Disgust_F_B_L1_abuso.wav,disgust,mesd_es_emb,mesdemb_F_B_L1,all,Disgust_F_B_L1_abuso,L1,
C:\Users\Rafa\Downloads\proyecto-ia-20260212T103152Z-3-001\proyecto-ia\multimodal-emocion\data\audio\raw\mesd_es_emb\Level1\Disgust_F_B_L1_amenazador.wav,disgust,mesd_es_emb,mesdemb_F_B_L1,all,Disgust_F_B_L1_amenazador,L1,
C:\Users\Rafa\Downloads\proyecto-ia-20260212T103152Z-3-001\proyecto-ia\multimodal-emocion\data\audio\raw\mesd_es_emb\Level1\Disgust_F_B_L1_arana.wav,disgust,mesd_es_emb,mesdemb_F_B_L1,all,Disgust_F_B_L1_arana,L1,
C:\Users\Rafa\Downloads\proyecto-ia-20260212T103152Z-3-001\proyecto-ia\multimodal-emocion\data\audio\raw\mesd_es_emb\Level1\Disgust_F_B_L1_atasco.wav,disgust,mesd_es_emb,mesdemb_F_B_L1,all,Disgust_F_B_L1_atasco,L1,
C:\Users\Rafa\Downloads\proyecto-ia-20260212T103152Z-3-001\proyecto-ia\multimodal-emocion\data\audio\raw\mesd_es_emb\Level1\Disgust_F_B_L1_chistoso.wav,disgust,mesd_es_emb,mesdemb_F_B_L1,all,Disgust_F_B_L1_chistoso,L1,
C:\Users\Rafa\Downloads\proyecto-ia-20260212T103152Z-3-001\proyecto-ia\multimodal-emocion\data\audio\raw\mesd_es_emb\Level1\Disgust_F_B_L1_conflicto.wav,disgust,mesd_es_emb,mesdemb_F_B_L1,all,Disgust_F_B_L1_conflicto,L1,
C:\Users\Rafa\Downloads\proyecto-ia-20260212T103152Z-3-001\proyecto-ia\multimodal-emocion\data\audio\raw\mesd_es_emb\Level1\Disgust_F_B_L1_creido.wav,disgust,mesd_es_emb,mesdemb_F_B_L1,all,Disgust_F_B_L1_creido,L1,
C:\Users\Rafa\Downloads\proyecto-ia-20260212T103152Z-3-001\proyecto-ia\multimodal-emocion\data\audio\raw\mesd_es_emb\Level1\Disgust_F_B_L1_cucaracha.wav,disgust,mesd_es_emb,mesdemb_F_B_L1,all,Disgust_F_B_L1_cucaracha,L1,
C:\Users\Rafa\Downloads\proyecto-ia-20260212T103152Z-3-001\proyecto-ia\multimodal-emocion\data\audio\raw\mesd_es_emb\Level1\Disgust_F_B_L1_delincuencia.wav,disgust,mesd_es_emb,mesdemb_F_B_L1,all,Disgust_F_B_L1_delincuencia,L1,
C:\Users\Rafa\Downloads\proyecto-ia-20260212T103152Z-3-001\proyecto-ia\multimodal-emocion\data\audio\raw\mesd_es_emb\Level1\Disgust_F_B_L1_enganado.wav,disgust,mesd_es_emb,mesdemb_F_B_L1,all,Disgust_F_B_L1_enganado,L1,
C:\Users\Rafa\Downloads\proyecto-ia-20260212T103152Z-3-001\proyecto-ia\multimodal-emocion\data\audio\raw\mesd_es_emb\Level1\Disgust_F_B_L1_horroroso.wav,disgust,mesd_es_emb,mesdemb_F_B_L1,all,Disgust_F_B_L1_horroroso,L1,
C:\Users\Rafa\Downloads\proyecto-ia-20260212T103152Z-3-001\proyecto-ia\multimodal-emocion\data\audio\raw\mesd_es_emb\Level1\Disgust_F_B_L1_injusticia.wav,disgust,mesd_es_emb,mesdemb_F_B_L1,all,Disgust_F_B_L1_injusticia,L1,
C:\Users\Rafa\Downloads\proyecto-ia-20260212T103152Z-3-001\proyecto-ia\multimodal-emocion\data\audio\raw\mesd_es_emb\Level1\Disgust_F_B_L1_insultado.wav,disgust,mesd_es_emb,mesdemb_F_B_L1,all,Disgust_F_B_L1_insultado,L1,
C:\Users\Rafa\Downloads\proyecto-ia-20260212T103152Z-3-001\proyecto-ia\multimodal-emocion\data\audio\raw\mesd_es_emb\Level1\Disgust_F_B_L1_jeringuilla.wav,disgust,mesd_es_emb,mesdemb_F_B_L1,all,Disgust_F_B_L1_jeringuilla,L1,
C:\Users\Rafa\Downloads\proyecto-ia-20260212T103152Z-3-001\proyecto-ia\multimodal-emocion\data\audio\raw\mesd_es_emb\Level1\Disgust_F_B_L1_monstruo.wav,disgust,mesd_es_emb,mesdemb_F_B_L1,all,Disgust_F_B_L1_monstruo,L1,
C:\Users\Rafa\Downloads\proyecto-ia-20260212T103152Z-3-001\proyecto-ia\multimodal-emocion\data\audio\raw\mesd_es_emb\Level1\Disgust_F_B_L1_monstruoso.wav,disgust,mesd_es_emb,mesdemb_F_B_L1,all,Disgust_F_B_L1_monstruoso,L1,
C:\Users\Rafa\Downloads\proyecto-ia-20260212T103152Z-3-001\proyecto-ia\multimodal-emocion\data\audio\raw\mesd_es_emb\Level1\Disgust_F_B_L1_nausea.wav,disgust,mesd_es_emb,mesdemb_F_B_L1,all,Disgust_F_B_L1_nausea,L1,
C:\Users\Rafa\Downloads\proyecto-ia-20260212T103152Z-3-001\proyecto-ia\multimodal-emocion\data\audio\raw\mesd_es_emb\Level1\Disgust_F_B_L1_oloroso.wav,disgust,mesd_es_emb,mesdemb_F_B_L1,all,Disgust_F_B_L1_oloroso,L1,
C:\Users\Rafa\Downloads\proyecto-ia-20260212T103152Z-3-001\proyecto-ia\multimodal-emocion\data\audio\raw\mesd_es_emb\Level1\Disgust_F_B_L1_oruga.wav,disgust,mesd_es_emb,mesdemb_F_B_L1,all,Disgust_F_B_L1_oruga,L1,
C:\Users\Rafa\Downloads\proyecto-ia-20260212T103152Z-3-001\proyecto-ia\multimodal-emocion\data\audio\raw\mesd_es_emb\Level1\Disgust_F_B_L1_punalada.wav,disgust,mesd_es_emb,mesdemb_F_B_L1,all,Disgust_F_B_L1_punalada,L1,
C:\Users\Rafa\Downloads\proyecto-ia-20260212T103152Z-3-001\proyecto-ia\multimodal-emocion\data\audio\raw\mesd_es_emb\Level1\Disgust_F_B_L1_relajacion.wav,disgust,mesd_es_emb,mesdemb_F_B_L1,all,Disgust_F_B_L1_relajacion,L1,
C:\Users\Rafa\Downloads\proyecto-ia-20260212T103152Z-3-001\proyecto-ia\multimodal-emocion\data\audio\raw\mesd_es_emb\Level1\Disgust_F_B_L1_robo.wav,disgust,mesd_es_emb,mesdemb_F_B_L1,all,Disgust_F_B_L1_robo,L1,
C:\Users\Rafa\Downloads\proyecto-ia-20260212T103152Z-3-001\proyecto-ia\multimodal-emocion\data\audio\raw\mesd_es_emb\Level1\Disgust_F_B_L1_torturado.wav,disgust,mesd_es_emb,mesdemb_F_B_L1,all,Disgust_F_B_L1_torturado,L1,
C:\Users\Rafa\Downloads\proyecto-ia-20260212T103152Z-3-001\proyecto-ia\multimodal-emocion\data\audio\raw\mesd_es_emb\Level1\Fear_F_B_L1_abuso.wav,fear,mesd_es_emb,mesdemb_F_B_L1,all,Fear_F_B_L1_abuso,L1,
C:\Users\Rafa\Downloads\proyecto-ia-20260212T103152Z-3-001\proyecto-ia\multimodal-emocion\data\audio\raw\mesd_es_emb\Level1\Fear_F_B_L1_aguijon.wav,fear,mesd_es_emb,mesdemb_F_B_L1,all,Fear_F_B_L1_aguijon,L1,
C:\Users\Rafa\Downloads\proyecto-ia-20260212T103152Z-3-001\proyecto-ia\multimodal-emocion\data\audio\raw\mesd_es_emb\Level1\Fear_F_B_L1_alarma.wav,fear,mesd_es_emb,mesdemb_F_B_L1,all,Fear_F_B_L1_alarma,L1,
C:\Users\Rafa\Downloads\proyecto-ia-20260212T103152Z-3-001\proyecto-ia\multimodal-emocion\data\audio\raw\mesd_es_emb\Level1\Fear_F_B_L1_amenazado.wav,fear,mesd_es_emb,mesdemb_F_B_L1,all,Fear_F_B_L1_amenazado,L1,
C:\Users\Rafa\Downloads\proyecto-ia-20260212T103152Z-3-001\proyecto-ia\multimodal-emocion\data\audio\raw\mesd_es_emb\Level1\Fear_F_B_L1_amenazador.wav,fear,mesd_es_emb,mesdemb_F_B_L1,all,Fear_F_B_L1_amenazador,L1,
C:\Users\Rafa\Downloads\proyecto-ia-20260212T103152Z-3-001\proyecto-ia\multimodal-emocion\data\audio\raw\mesd_es_emb\Level1\Fear_F_B_L1_arana.wav,fear,mesd_es_emb,mesdemb_F_B_L1,all,Fear_F_B_L1_arana,L1,
C:\Users\Rafa\Downloads\proyecto-ia-20260212T103152Z-3-001\proyecto-ia\multimodal-emocion\data\audio\raw\mesd_es_emb\Level1\Fear_F_B_L1_ceguera.wav,fear,mesd_es_emb,mesdemb_F_B_L1,all,Fear_F_B_L1_ceguera,L1,
C:\Users\Rafa\Downloads\proyecto-ia-20260212T103152Z-3-001\proyecto-ia\multimodal-emocion\data\audio\raw\mesd_es_emb\Level1\Fear_F_B_L1_cirugia.wav,fear,mesd_es_emb,mesdemb_F_B_L1,all,Fear_F_B_L1_cirugia,L1,
C:\Users\Rafa\Downloads\proyecto-ia-20260212T103152Z-3-001\proyecto-ia\multimodal-emocion\data\audio\raw\mesd_es_emb\Level1\Fear_F_B_L1_conflicto.wav,fear,mesd_es_emb,mesdemb_F_B_L1,all,Fear_F_B_L1_conflicto,L1,
C:\Users\Rafa\Downloads\proyecto-ia-20260212T103152Z-3-001\proyecto-ia\multimodal-emocion\data\audio\raw\mesd_es_emb\Level1\Fear_F_B_L1_cucaracha.wav,fear,mesd_es_emb,mesdemb_F_B_L1,all,Fear_F_B_L1_cucaracha,L1,
C:\Users\Rafa\Downloads\proyecto-ia-20260212T103152Z-3-001\proyecto-ia\multimodal-emocion\data\audio\raw\mesd_es_emb\Level1\Fear_F_B_L1_delincuencia.wav,fear,mesd_es_emb,mesdemb_F_B_L1,all,Fear_F_B_L1_delincuencia,L1,
C:\Users\Rafa\Downloads\proyecto-ia-20260212T103152Z-3-001\proyecto-ia\multimodal-emocion\data\audio\raw\mesd_es_emb\Level1\Fear_F_B_L1_desmayo.wav,fear,mesd_es_emb,mesdemb_F_B_L1,all,Fear_F_B_L1_desmayo,L1,
C:\Users\Rafa\Downloads\proyecto-ia-20260212T103152Z-3-001\proyecto-ia\multimodal-emocion\data\audio\raw\mesd_es_emb\Level1\Fear_F_B_L1_dificultad.wav,fear,mesd_es_emb,mesdemb_F_B_L1,all,Fear_F_B_L1_dificultad,L1,
C:\Users\Rafa\Downloads\proyecto-ia-20260212T103152Z-3-001\proyecto-ia\multimodal-emocion\data\audio\raw\mesd_es_emb\Level1\Fear_F_B_L1_enganado.wav,fear,mesd_es_emb,mesdemb_F_B_L1,all,Fear_F_B_L1_enganado,L1,
C:\Users\Rafa\Downloads\proyecto-ia-20260212T103152Z-3-001\proyecto-ia\multimodal-emocion\data\audio\raw\mesd_es_emb\Level1\Fear_F_B_L1_estricto.wav,fear,mesd_es_emb,mesdemb_F_B_L1,all,Fear_F_B_L1_estricto,L1,
C:\Users\Rafa\Downloads\proyecto-ia-20260212T103152Z-3-001\proyecto-ia\multimodal-emocion\data\audio\raw\mesd_es_emb\Level1\Fear_F_B_L1_explosion.wav,fear,mesd_es_emb,mesdemb_F_B_L1,all,Fear_F_B_L1_explosion,L1,
C:\Users\Rafa\Downloads\proyecto-ia-20260212T103152Z-3-001\proyecto-ia\multimodal-emocion\data\audio\raw\mesd_es_emb\Level1\Fear_F_B_L1_explosivo.wav,fear,mesd_es_emb,mesdemb_F_B_L1,all,Fear_F_B_L1_explosivo,L1,
C:\Users\Rafa\Downloads\proyecto-ia-20260212T103152Z-3-001\proyecto-ia\multimodal-emocion\data\audio\raw\mesd_es_emb\Level1\Fear_F_B_L1_fantasma.wav,fear,mesd_es_emb,mesdemb_F_B_L1,all,Fear_F_B_L1_fantasma,L1,
C:\Users\Rafa\Downloads\proyecto-ia-20260212T103152Z-3-001\proyecto-ia\multimodal-emocion\data\audio\raw\mesd_es_emb\Level1\Fear_F_B_L1_furia.wav,fear,mesd_es_emb,mesdemb_F_B_L1,all,Fear_F_B_L1_furia,L1,
C:\Users\Rafa\Downloads\proyecto-ia-20260212T103152Z-3-001\proyecto-ia\multimodal-emocion\data\audio\raw\mesd_es_emb\Level1\Fear_F_B_L1_horroroso.wav,fear,mesd_es_emb,mesdemb_F_B_L1,all,Fear_F_B_L1_horroroso,L1,
C:\Users\Rafa\Downloads\proyecto-ia-20260212T103152Z-3-001\proyecto-ia\multimodal-emocion\data\audio\raw\mesd_es_emb\Level1\Fear_F_B_L1_huracan.wav,fear,mesd_es_emb,mesdemb_F_B_L1,all,Fear_F_B_L1_huracan,L1,
